@relation um-57696-rates

@attribute gender {'Thriller', 'IMAX', 'War', 'Musical', 'Crime', 'Horror', 'Sci-Fi', 'Western', 'Action', 'Film-Noir', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Drama', 'Romance', 'Animation', 'Mystery'}
@attribute director {'Nora Ephron', 'John McTiernan', 'George Roy Hill', 'Robert Zemeckis', 'Peter Lord', 'Chuck Russell', 'Frank Darabont', 'Penny Marshall', 'Irvin Kershner', 'Gore Verbinski', 'Ridley Scott', 'Sharon Maguire', 'Kevin Costner', 'Luc Besson', 'Stephen Sommers', 'Wes Anderson', 'Danny Boyle', 'Ivan Reitman', 'Barry Sonnenfeld', 'Joe Johnston', 'Peter Cattaneo', 'Trey Parker', 'McG', 'Clint Eastwood', 'John Cleese', 'William Friedkin', 'Peter Weir', 'Mike Nichols', 'Richard Donner', 'Spike Jonze', 'Penelope Spheeris', 'Simon West', 'Jim Abrahams', 'Joe Dante', 'Stephen Frears', 'Steven Spielberg', 'Gus Van Sant', 'Ron Howard', 'Tim Burton', 'Orson Welles', 'George Lucas', 'James L. Brooks', 'Peter Jackson', 'Andrew Davis', 'David O. Russell', 'Sam Mendes', 'John Madden', 'Andrew Adamson', 'Francis Ford Coppola', 'John G. Avildsen', 'Joel Schumacher', 'James Cameron', 'Dean Parisot', 'Bryan Singer', 'Ron Clements', 'Andrew Stanton', 'Jay Roach', 'David Cronenberg', 'Tony Scott', 'Kevin Smith', 'Chris Weitz', 'Peter Faiman', 'George Armitage', 'Tobe Hooper', 'Cameron Crowe', 'Paul Thomas Anderson', 'Stanley Kubrick', 'Mel Stuart', 'Martin Brest', 'M. Night Shyamalan', 'Amy Heckerling', 'Ron Underwood', 'Chris Columbus', 'John Landis', 'Mel Brooks', 'John Lasseter', 'Terry Gilliam', 'Michael Mann', 'Victor Fleming', 'Martin Scorsese', 'Franklin J. Schaffner', 'Bobby Farrelly', 'Gary Ross', 'Andy Wachowski', 'Jonathan Lynn', 'Jan de Bont', 'John Hughes', 'Paul Verhoeven', 'Steven Soderbergh', 'Chris Noonan', 'Andrew Niccol', 'Daniel Myrick', 'David Fincher', 'Rob Reiner', 'Ang Lee', 'Warren Beatty', 'Mike Judge', 'Phillip Noyce', 'Christopher Nolan', 'Jonathan Demme', 'Mike Newell', 'Randal Kleiser', 'Richard Marquand', 'Anthony Minghella', 'Gary Trousdale', 'Alfred Hitchcock', 'Nicholas Meyer', 'Frank Marshall', 'Quentin Tarantino', 'Sofia Coppola', 'Renny Harlin', 'Harold Ramis', 'Sam Raimi', 'Milos Forman', 'Wolfgang Petersen', 'Jerry Zucker', 'Pete Docter', 'Roger Allers', 'Michael Bay', 'Sydney Pollack', 'Barry Levinson', 'Oliver Stone', 'Doug Liman', 'Frank Capra', 'Peter Farrelly', 'Neil Jordan', 'John Woo', 'Roland Emmerich', 'Michael Curtiz', 'Brian De Palma', 'David Hand', 'Mel Gibson', 'Tom Shadyac', 'Curtis Hanson', 'Joel Coen', 'Martin Campbell', 'Garry Marshall'}
@attribute starring {'Brian Cox', 'Albert Brooks', 'Harrison Ford', 'Kate Winslet', 'Bruce Willis', 'Patrick Magee', 'Elizabeth Hurley', 'Kevin Costner', 'Burt Young', 'Steve Harris', 'Charlton Heston', 'Ingrid Bergman', 'Jack Nicholson', 'Sean Astin', 'Kevin Spacey', 'Albert Finney', 'Tom Hanks', 'Gary Oldman', 'Michael Berryman', 'Jack Albertson', 'Simon Callow', 'Kirsten Dunst', 'Rod Taylor', 'Greg Kinnear', 'Anthony Michael Hall', 'William Katt', 'Dina Meyer', 'Tom Sizemore', 'Alan Arkin', 'Pete Postlethwaite', 'Ron Livingston', 'David Gulpilil', 'Philip Baker Hall', 'Sean Connery', 'Benicio Del Toro', 'Orson Welles', 'John Travolta', 'John Heard', 'Rory Culkin', 'Lauren Holly', 'Laurence Fishburne', 'Stellan Skarsg̴rd', 'Robert Shaw', 'Sean Penn', 'Jonny Lee Miller', 'Anthony Perkins', 'Nick Searcy', 'Eva Marie Saint', 'F. Murray Abraham', 'DeForest Kelley', 'Danny Glover', 'Barbara Bel Geddes', 'Brian OHalloran', 'Lukas Haas', 'Marisa Tomei', 'Michael Douglas', 'Charlie Korsmo', 'Drew Barrymore', 'Michael Gambon', 'Tim Roth', 'Martin Kove', 'Don Ameche', 'Matt Stone', 'Linda Hamilton', 'Ren̩e Zellweger', 'Tom Skerritt', 'Bernie Mac', 'Pat Morita', 'Jason Robards', 'Richard Attenborough', 'Jeff Bridges', 'Melinda Dillon', 'Hal Holbrook', 'Jack Black', 'Sam Robards', 'William Sylvester', 'Alan Rickman', 'Donna Reed', 'Mel Brooks', 'Anne Archer', 'Crispin Glover', 'Jodie Foster', 'Patrick Swayze', 'Chris Klein', 'Alexis Cruz', 'Adam Baldwin', 'Paul Winfield', 'Robert Duvall', 'Kevin Kline', 'Reginald VelJohnson', 'Brendan Fraser', 'Scott Weinger', 'James Spader', 'Matt Damon', 'Phoebe Cates', 'Christina Ricci', 'Patrick Bergin', 'Ralph Macchio', 'Janet Leigh', 'Ellen Burstyn', 'Juliette Lewis', 'James Earl Jones', 'Michael York', 'Christopher Lloyd', 'Will Smith', 'Sterling Hayden', 'Natalie Portman', 'Demi Moore', 'John Hannah', 'Trey Wilson', 'Jennifer Connelly', 'Samuel L. Jackson', 'Jonathan Hyde', 'William Forsythe', 'Chris Elliott', 'Dougray Scott', 'Tom Cruise', 'Arnold Schwarzenegger', 'Aaron Eckhart', 'James Stewart', 'Anna Faris', 'Pierce Brosnan', 'Leonard Nimoy', 'Bill Murray', 'Hugo Weaving', 'Joan Cusack', 'Sylvester Stallone', 'Humphrey Bogart', 'Mark Hamill', 'Vera Miles', 'Mary Kay Bergman', 'Paul Hogan', 'Harry Dean Stanton', 'Christopher Lee', 'Ronny Cox', 'Paul Rudd', 'Famke Janssen', 'Steve Huison', 'Lori Petty', 'Stacey Dash', 'Lucille La Verne', 'Leonardo DiCaprio', 'Alicia Silverstone', 'Charlie Sheen', 'Tom Hulce', 'Ewen Bremner', 'Eddie Murphy', 'Geoffrey Blake', 'Jeremy Irons', 'Philip Seymour Hoffman', 'Michelle Yeoh', 'Roshan Seth', 'Amy Irving', 'Arnold Vosloo', 'Phil Daniels', 'River Phoenix', 'Chazz Palminteri', 'Toni Collette', 'Martin Landau', 'Tippi Hedren', 'Dan OHerlihy', 'Matt Dillon', 'Zach Galligan', 'Cybill Shepherd', 'Don Rickles', 'Christopher Reeve', 'Tim Allen', 'Burt Reynolds', 'John Getz', 'Molly Ringwald', 'Chris Cooper', 'Marty Feldman', 'Billy Bob Thornton', 'Danny Lloyd', 'Nancy Allen', 'Cary Elwes', 'Dave Foley', 'Robby Benson', 'Joe Pantoliano', 'Hayden Christensen', 'Val Kilmer', 'Simon Jones', 'Peter Brocco', 'Deborah Kara Unger', 'Rowan Atkinson', 'Max von Sydow', 'Macaulay Culkin', 'Wil Wheaton', 'Jeff Goldblum', 'Robert De Niro', 'Ethan Hawke', 'Casper Van Dien', 'Roy Atwell', 'George Dzundza', 'John Goodman', 'Kathy Bates', 'Kevin Bacon', 'Keanu Reeves', 'Robert Wuhl', 'Kate Hudson', 'Michael C. Williams', 'Corey Feldman', 'Robert Redford', 'Stephen Baldwin', 'George C. Scott', 'Sean Bean', 'Patrick Stewart', 'Jude Law', 'Cate Blanchett', 'Hugh Grant', 'Anjelica Huston', 'Zack Norman', 'Edward James Olmos', 'Michael Madsen', 'John Malkovich', 'Warren Beatty', 'Gary Lockwood', 'Diane Keaton', 'James Cromwell', 'Anne Bancroft', 'Lea Thompson', 'Billy Crudup', 'Christine Cavanaugh', 'Kelly McGillis', 'Robert Carlyle', 'Katharine Ross', 'Oliver Reed', 'Mandy Patinkin', 'Meg Ryan', 'Rodney Dangerfield', 'Courteney Cox', 'Jason Alexander', 'Roddy McDowall', 'Joanna Cassidy', 'James Brown', 'Colin Firth', 'Gary Busey', 'Sharon Stone', 'Christopher Walken', 'Jason Mewes', 'Gabriel Byrne', 'Morgan Freeman', 'Milla Jovovich', 'Brawley Nolte', 'Jacob Vargas', 'Kurt Russell', 'Dorothy Comingore', 'JoBeth Williams', 'Mykelti Williamson', 'R. Lee Ermey', 'Ewan McGregor', 'Gerald R. Molen', 'Billy Crystal', 'Chris Noth', 'Richard Gere', 'Russell Crowe', 'Thora Birch', 'Karen Allen', 'Sigourney Weaver', 'Harley Jane Kozak', 'Robin Williams', 'Ed Harris', 'Vincent DOnofrio', 'Jeanne Tripplehorn', 'Dustin Hoffman', 'Dee Wallace-Stone', 'Andy Garcia', 'Daniel Stern', 'Robert Loggia', 'Julianne Moore', 'John Cleese', 'Heather Graham', 'Paul Henreid', 'Teri Garr', 'Michael Palin', 'Mark Wahlberg', 'Sean Young', 'Ian McKellen', 'Hugh Jackman', 'Jon Voight', 'Shelley Duvall', 'Spencer Treat Clark', 'Spike Jonze', 'Nicole Kidman', 'Blythe Danner', 'Jean Reno', 'Leslie Nielsen', 'Kim Novak', 'Bob Hoskins', 'Linda Fiorentino', 'Thelma Ritter', 'Tung Thanh Tran', 'Frances McDormand', 'Edward Burns', 'Paul Freeman', 'William H. Macy', 'Sam Neill', 'John Belushi', 'Cameron Diaz', 'Rob Lowe', 'Gary Sinise', 'Sophie Marceau', 'Eric Idle', 'Catherine Keener', 'Matthew Broderick', 'Alessandro Nivola', 'Bruno Kirby', 'Kristin Scott Thomas', 'Winona Ryder', 'Brad Pitt', 'Robert Sean Leonard', 'Daniel Radcliffe', 'Peter Greene', 'Jeff Conaway', 'Bob Gunton', 'Peter Riegert', 'Danny DeVito', 'Jessica Lange', 'Gene Hackman', 'George Clooney', 'Martin Sheen', 'Seann William Scott', 'Dan Aykroyd', 'Lionel Barrymore', 'John Rhys-Davies', 'Ajay Naidu', 'Malcolm McDowell', 'Ice Cube', 'Peter Boyle', 'Todd Louiso', 'John Ashton', 'Dylan McDermott', 'Jeff Anderson', 'Whoopi Goldberg', 'Fran̤ois Truffaut', 'Noah Emmerich', 'Christopher Guest', 'Guy Pearce', 'Eugene Levy', 'Tim Blake Nelson', 'John Cusack', 'Robert Hays', 'Haley Joel Osment', 'Gwyneth Paltrow', 'Ray Bolger', 'Craig T. Nelson', 'Andrew Chavez', 'Julie Hagerty', 'Michael Keaton', 'Tom Arnold', 'Lance Henriksen', 'Piper Laurie', 'Scarlett Johansson', 'Billy Zane', 'Michael McKean', 'Edward Furlong', 'Don Cheadle', 'Tim McMullen', 'Harry Shearer', 'Richard Farnsworth', 'Franka Potente', 'Jerry Orbach', 'Reese Witherspoon', 'Emma Watson', 'Annette Bening', 'Willem Dafoe', 'Graham Chapman', 'Kelly Preston', 'Linda Kozlowski', 'Johnny Depp', 'John Lithgow', 'Graham Greene', 'Dennis Hopper', 'Alexander Gould', 'Alec Baldwin', 'Marcia Strassman', 'Orlando Bloom', 'Justin Cooper', 'Michael Rooker', 'Edward Norton', 'James Coburn', 'Jeff Daniels', 'Jim Carrey', 'Nicolas Cage', 'Julia Roberts', 'Marlon Brando', 'Denzel Washington', 'Joe Morton', 'Rene Russo', 'Roy Scheider', 'Glenn Close', 'Tom Berenger', 'Tobey Maguire', 'Jason Biggs', 'Liam Neeson', 'Bradley Pierce', 'Matt Frewer', 'Chow Yun-Fat', 'Keir Dullea', 'Henry Thomas', 'Joaquin Phoenix', 'Cleavon Little', 'Paul Reiser', 'Rick Moranis', 'Mark Addy', 'Trey Parker', 'Ellen DeGeneres', 'Clint Eastwood', 'Bill Duke', 'Denise Richards', 'Hoyt Axton', 'Stephen Furst', 'Delroy Lindo', 'Joshua Leonard', 'Judge Reinhold', 'Ben Kingsley', 'David Herman', 'Olivia Newton-John', 'James Franco', 'Patricia Arquette', 'Anthony Edwards', 'Adriana Caselotti', 'William Shatner', 'John Candy', 'James Mason', 'Scott Glenn', 'Jeffrey Jones', 'Billy Dee Williams', 'Tony Haygarth', 'Michael Clarke Duncan', 'Woody Harrelson', 'Jake Lloyd', 'Josh Charles', 'Peter Ostrum', 'Peter Weller', 'Leo Burmester', 'Gene Wilder', 'Bill Pullman', 'Paul Newman', 'Frank Morgan', 'Frances OConnor', 'Alan Ruck', 'Michael Biehn', 'Joss Ackland', 'Amrish Puri', 'Julia Louis-Dreyfus', 'Mike Myers', 'Joseph Fiennes', 'Forest Whitaker', 'Dana Carvey', 'Cary Grant', 'Rutger Hauer', 'Ralph Fiennes', 'Grace Kelly', 'Carrie-Anne Moss', 'Rodney A. Grant', 'William Atherton', 'Slim Pickens', 'Henry Czerny', 'Richard White', 'Peter Sellers', 'Frederic Forrest', 'Steve Buscemi', 'Andie MacDowell', 'Ziyi Zhang', 'Viggo Mortensen', 'Michael Bates', 'Jon Seda', 'James Caan', 'Geoffrey Rush', 'Harvey Keitel', 'Ray Liotta', 'Raul Julia', 'Tommy Lee Jones', 'Dominique Dunne', 'Michael J. Fox', 'Ben Affleck', 'Cuba Gooding Jr.', 'Carrie Fisher', 'Xander Berkeley', 'Joseph Cotten', 'Richard Dreyfuss', 'Suzanne Pleshette', 'Emilio Estevez', 'Sally Field', 'Jonathan Freeman', 'Al Pacino', 'Joe Pesci', 'Jamie Lee Curtis', 'Helena Bonham Carter', 'Linda Blair', 'Thandie Newton', 'Mia Sara', 'Sydney Pollack', 'Tim Robbins', 'David Morse', 'Vince Vaughn', 'Kim Hunter', 'Geena Davis', 'Ben Stiller', 'Robert MacNaughton', 'Helen Hunt', 'Christian Slater', 'Mel Gibson', 'Danny Mann', 'Carl Weathers', 'Rupert Grint', 'Bill Paxton', 'Anthony Hopkins', 'Tony Shalhoub', 'Bonnie Bedelia', 'Judy Garland', 'Larry Miller', 'Bob Griffin'}
@attribute language {'English', 'Mandarin'}
@attribute class {1.5, 3.0, 3.5, 2.0, 1.0, 4.5, 0.5, 4.0, 2.5, 5.0}
@data
'Comedy','Terry Gilliam','John Cleese','English',4.5
'Comedy','Terry Gilliam','Eric Idle','English',4.5
'Comedy','Rob Reiner','Billy Crystal','English',4.0
'Comedy','Rob Reiner','Meg Ryan','English',4.0
'Comedy','Rob Reiner','Carrie Fisher','English',4.0
'Romance','Rob Reiner','Billy Crystal','English',4.0
'Romance','Rob Reiner','Meg Ryan','English',4.0
'Romance','Rob Reiner','Carrie Fisher','English',4.0
'Comedy','Joel Coen','William H. Macy','English',4.5
'Comedy','Joel Coen','Frances McDormand','English',4.5
'Comedy','Joel Coen','Steve Buscemi','English',4.5
'Crime','Joel Coen','William H. Macy','English',4.5
'Crime','Joel Coen','Frances McDormand','English',4.5
'Crime','Joel Coen','Steve Buscemi','English',4.5
'Drama','Joel Coen','William H. Macy','English',4.5
'Drama','Joel Coen','Frances McDormand','English',4.5
'Drama','Joel Coen','Steve Buscemi','English',4.5
'Action','Barry Sonnenfeld','Tommy Lee Jones','English',4.0
'Action','Barry Sonnenfeld','Will Smith','English',4.0
'Action','Barry Sonnenfeld','Linda Fiorentino','English',4.0
'Comedy','Barry Sonnenfeld','Tommy Lee Jones','English',4.0
'Comedy','Barry Sonnenfeld','Will Smith','English',4.0
'Comedy','Barry Sonnenfeld','Linda Fiorentino','English',4.0
'Sci-Fi','Barry Sonnenfeld','Tommy Lee Jones','English',4.0
'Sci-Fi','Barry Sonnenfeld','Will Smith','English',4.0
'Sci-Fi','Barry Sonnenfeld','Linda Fiorentino','English',4.0
'Action','George Roy Hill','Paul Newman','English',3.5
'Action','George Roy Hill','Robert Redford','English',3.5
'Action','George Roy Hill','Katharine Ross','English',3.5
'Comedy','George Roy Hill','Paul Newman','English',3.5
'Comedy','George Roy Hill','Robert Redford','English',3.5
'Comedy','George Roy Hill','Katharine Ross','English',3.5
'Western','George Roy Hill','Paul Newman','English',3.5
'Western','George Roy Hill','Robert Redford','English',3.5
'Western','George Roy Hill','Katharine Ross','English',3.5
'Comedy','Mike Judge','David Herman','English',4.0
'Comedy','Mike Judge','Ron Livingston','English',4.0
'Comedy','Mike Judge','Ajay Naidu','English',4.0
'Crime','Mike Judge','David Herman','English',4.0
'Crime','Mike Judge','Ron Livingston','English',4.0
'Crime','Mike Judge','Ajay Naidu','English',4.0
'Comedy','Rob Reiner','Michael McKean','English',5.0
'Comedy','Rob Reiner','Christopher Guest','English',5.0
'Comedy','Rob Reiner','Harry Shearer','English',5.0
'Comedy','Penny Marshall','Tom Hanks','English',3.5
'Comedy','Penny Marshall','John Heard','English',3.5
'Comedy','Penny Marshall','Robert Loggia','English',3.5
'Drama','Penny Marshall','Tom Hanks','English',3.5
'Drama','Penny Marshall','John Heard','English',3.5
'Drama','Penny Marshall','Robert Loggia','English',3.5
'Fantasy','Penny Marshall','Tom Hanks','English',3.5
'Fantasy','Penny Marshall','John Heard','English',3.5
'Fantasy','Penny Marshall','Robert Loggia','English',3.5
'Comedy','Jim Abrahams','Robert Hays','English',4.0
'Comedy','Jim Abrahams','Leslie Nielsen','English',4.0
'Comedy','Jim Abrahams','Julie Hagerty','English',4.0
'Adventure','Joel Coen','George Clooney','English',4.5
'Adventure','Joel Coen','John Goodman','English',4.5
'Adventure','Joel Coen','Tim Blake Nelson','English',4.5
'Comedy','Joel Coen','George Clooney','English',4.5
'Comedy','Joel Coen','John Goodman','English',4.5
'Comedy','Joel Coen','Tim Blake Nelson','English',4.5
'Crime','Joel Coen','George Clooney','English',4.5
'Crime','Joel Coen','John Goodman','English',4.5
'Crime','Joel Coen','Tim Blake Nelson','English',4.5
'Comedy','Jonathan Lynn','Joe Pesci','English',4.5
'Comedy','Jonathan Lynn','Ralph Macchio','English',4.5
'Comedy','Jonathan Lynn','Marisa Tomei','English',4.5
'Fantasy','Francis Ford Coppola','Gary Oldman','English',3.5
'Fantasy','Francis Ford Coppola','Winona Ryder','English',3.5
'Fantasy','Francis Ford Coppola','Anthony Hopkins','English',3.5
'Horror','Francis Ford Coppola','Gary Oldman','English',3.5
'Horror','Francis Ford Coppola','Winona Ryder','English',3.5
'Horror','Francis Ford Coppola','Anthony Hopkins','English',3.5
'Romance','Francis Ford Coppola','Gary Oldman','English',3.5
'Romance','Francis Ford Coppola','Winona Ryder','English',3.5
'Romance','Francis Ford Coppola','Anthony Hopkins','English',3.5
'Comedy','Wes Anderson','Gene Hackman','English',3.5
'Comedy','Wes Anderson','Anjelica Huston','English',3.5
'Comedy','Wes Anderson','Ben Stiller','English',3.5
'Drama','Wes Anderson','Gene Hackman','English',3.5
'Drama','Wes Anderson','Anjelica Huston','English',3.5
'Drama','Wes Anderson','Ben Stiller','English',3.5
'Comedy','Harold Ramis','Billy Crystal','English',4.0
'Comedy','Harold Ramis','Robert De Niro','English',4.0
'Comedy','Harold Ramis','Chazz Palminteri','English',4.0
'Crime','Francis Ford Coppola','Marlon Brando',?,4.5
'Crime','Francis Ford Coppola','Al Pacino',?,4.5
'Crime','Francis Ford Coppola','James Caan',?,4.5
'Drama','Francis Ford Coppola','Marlon Brando',?,4.5
'Drama','Francis Ford Coppola','Al Pacino',?,4.5
'Drama','Francis Ford Coppola','James Caan',?,4.5
'Crime','Martin Scorsese','Robert De Niro','English',4.5
'Crime','Martin Scorsese','Cybill Shepherd','English',4.5
'Crime','Martin Scorsese','Peter Boyle','English',4.5
'Drama','Martin Scorsese','Robert De Niro','English',4.5
'Drama','Martin Scorsese','Cybill Shepherd','English',4.5
'Drama','Martin Scorsese','Peter Boyle','English',4.5
'Thriller','Martin Scorsese','Robert De Niro','English',4.5
'Thriller','Martin Scorsese','Cybill Shepherd','English',4.5
'Thriller','Martin Scorsese','Peter Boyle','English',4.5
'Drama','Rob Reiner','James Caan','English',3.5
'Drama','Rob Reiner','Richard Farnsworth','English',3.5
'Drama','Rob Reiner','Kathy Bates','English',3.5
'Horror','Rob Reiner','James Caan','English',3.5
'Horror','Rob Reiner','Richard Farnsworth','English',3.5
'Horror','Rob Reiner','Kathy Bates','English',3.5
'Thriller','Rob Reiner','James Caan','English',3.5
'Thriller','Rob Reiner','Richard Farnsworth','English',3.5
'Thriller','Rob Reiner','Kathy Bates','English',3.5
'Comedy','Jerry Zucker','Patrick Swayze','English',4.0
'Comedy','Jerry Zucker','Demi Moore','English',4.0
'Comedy','Jerry Zucker','Whoopi Goldberg','English',4.0
'Drama','Jerry Zucker','Patrick Swayze','English',4.0
'Drama','Jerry Zucker','Demi Moore','English',4.0
'Drama','Jerry Zucker','Whoopi Goldberg','English',4.0
'Fantasy','Jerry Zucker','Patrick Swayze','English',4.0
'Fantasy','Jerry Zucker','Demi Moore','English',4.0
'Fantasy','Jerry Zucker','Whoopi Goldberg','English',4.0
'Horror','Alfred Hitchcock','Rod Taylor','English',4.0
'Horror','Alfred Hitchcock','Tippi Hedren','English',4.0
'Horror','Alfred Hitchcock','Suzanne Pleshette','English',4.0
'Comedy','Tim Burton','Johnny Depp','English',4.0
'Comedy','Tim Burton','Anthony Michael Hall','English',4.0
'Comedy','Tim Burton','Winona Ryder','English',4.0
'Drama','Tim Burton','Johnny Depp','English',4.0
'Drama','Tim Burton','Anthony Michael Hall','English',4.0
'Drama','Tim Burton','Winona Ryder','English',4.0
'Romance','Tim Burton','Johnny Depp','English',4.0
'Romance','Tim Burton','Anthony Michael Hall','English',4.0
'Romance','Tim Burton','Winona Ryder','English',4.0
'Adventure','Kevin Costner','Kevin Costner',?,3.5
'Adventure','Kevin Costner','Rodney A. Grant',?,3.5
'Adventure','Kevin Costner','Graham Greene',?,3.5
'Drama','Kevin Costner','Kevin Costner',?,3.5
'Drama','Kevin Costner','Rodney A. Grant',?,3.5
'Drama','Kevin Costner','Graham Greene',?,3.5
'Western','Kevin Costner','Kevin Costner',?,3.5
'Western','Kevin Costner','Rodney A. Grant',?,3.5
'Western','Kevin Costner','Graham Greene',?,3.5
'Comedy','Robert Zemeckis','Tom Hanks','English',3.5
'Comedy','Robert Zemeckis','Gary Sinise','English',3.5
'Comedy','Robert Zemeckis','Mykelti Williamson','English',3.5
'Drama','Robert Zemeckis','Tom Hanks','English',3.5
'Drama','Robert Zemeckis','Gary Sinise','English',3.5
'Drama','Robert Zemeckis','Mykelti Williamson','English',3.5
'Romance','Robert Zemeckis','Tom Hanks','English',3.5
'Romance','Robert Zemeckis','Gary Sinise','English',3.5
'Romance','Robert Zemeckis','Mykelti Williamson','English',3.5
'Crime','Jonathan Demme','Jodie Foster','English',2.0
'Crime','Jonathan Demme','Anthony Hopkins','English',2.0
'Crime','Jonathan Demme','Scott Glenn','English',2.0
'Horror','Jonathan Demme','Jodie Foster','English',2.0
'Horror','Jonathan Demme','Anthony Hopkins','English',2.0
'Horror','Jonathan Demme','Scott Glenn','English',2.0
'Thriller','Jonathan Demme','Jodie Foster','English',2.0
'Thriller','Jonathan Demme','Anthony Hopkins','English',2.0
'Thriller','Jonathan Demme','Scott Glenn','English',2.0
'Comedy','Mike Newell','Hugh Grant','English',4.0
'Comedy','Mike Newell','John Hannah','English',4.0
'Comedy','Mike Newell','Kristin Scott Thomas','English',4.0
'Romance','Mike Newell','Hugh Grant','English',4.0
'Romance','Mike Newell','John Hannah','English',4.0
'Romance','Mike Newell','Kristin Scott Thomas','English',4.0
'Comedy','Mel Brooks','Mel Brooks','English',2.5
'Comedy','Mel Brooks','Rick Moranis','English',2.5
'Comedy','Mel Brooks','John Candy','English',2.5
'Sci-Fi','Mel Brooks','Mel Brooks','English',2.5
'Sci-Fi','Mel Brooks','Rick Moranis','English',2.5
'Sci-Fi','Mel Brooks','John Candy','English',2.5
'Animation','David Hand','Adriana Caselotti','English',3.5
'Animation','David Hand','Lucille La Verne','English',3.5
'Animation','David Hand','Roy Atwell','English',3.5
'Children','David Hand','Adriana Caselotti','English',3.5
'Children','David Hand','Lucille La Verne','English',3.5
'Children','David Hand','Roy Atwell','English',3.5
'Drama','David Hand','Adriana Caselotti','English',3.5
'Drama','David Hand','Lucille La Verne','English',3.5
'Drama','David Hand','Roy Atwell','English',3.5
'Comedy','Garry Marshall','Julia Roberts','English',4.0
'Comedy','Garry Marshall','Richard Gere','English',4.0
'Comedy','Garry Marshall','Jason Alexander','English',4.0
'Romance','Garry Marshall','Julia Roberts','English',4.0
'Romance','Garry Marshall','Richard Gere','English',4.0
'Romance','Garry Marshall','Jason Alexander','English',4.0
'Action','Peter Jackson','Sean Astin','English',2.0
'Action','Peter Jackson','Ian McKellen','English',2.0
'Action','Peter Jackson','Viggo Mortensen','English',2.0
'Adventure','Peter Jackson','Sean Astin','English',2.0
'Adventure','Peter Jackson','Ian McKellen','English',2.0
'Adventure','Peter Jackson','Viggo Mortensen','English',2.0
'Drama','Peter Jackson','Sean Astin','English',2.0
'Drama','Peter Jackson','Ian McKellen','English',2.0
'Drama','Peter Jackson','Viggo Mortensen','English',2.0
'Action','Ang Lee','Chow Yun-Fat','Mandarin',3.0
'Action','Ang Lee','Michelle Yeoh','Mandarin',3.0
'Action','Ang Lee','Ziyi Zhang','Mandarin',3.0
'Adventure','Ang Lee','Chow Yun-Fat','Mandarin',3.0
'Adventure','Ang Lee','Michelle Yeoh','Mandarin',3.0
'Adventure','Ang Lee','Ziyi Zhang','Mandarin',3.0
'Drama','Ang Lee','Chow Yun-Fat','Mandarin',3.0
'Drama','Ang Lee','Michelle Yeoh','Mandarin',3.0
'Drama','Ang Lee','Ziyi Zhang','Mandarin',3.0
'Children','Mel Stuart','Gene Wilder','English',4.0
'Children','Mel Stuart','Peter Ostrum','English',4.0
'Children','Mel Stuart','Jack Albertson','English',4.0
'Comedy','Mel Stuart','Gene Wilder','English',4.0
'Comedy','Mel Stuart','Peter Ostrum','English',4.0
'Comedy','Mel Stuart','Jack Albertson','English',4.0
'Fantasy','Mel Stuart','Gene Wilder','English',4.0
'Fantasy','Mel Stuart','Peter Ostrum','English',4.0
'Fantasy','Mel Stuart','Jack Albertson','English',4.0
'Comedy','John Cleese','John Cleese','English',5.0
'Comedy','John Cleese','Kevin Kline','English',5.0
'Comedy','John Cleese','Michael Palin','English',5.0
'Crime','John Cleese','John Cleese','English',5.0
'Crime','John Cleese','Kevin Kline','English',5.0
'Crime','John Cleese','Michael Palin','English',5.0
'Crime','Francis Ford Coppola','Al Pacino',?,4.0
'Crime','Francis Ford Coppola','Robert Duvall',?,4.0
'Crime','Francis Ford Coppola','Diane Keaton',?,4.0
'Drama','Francis Ford Coppola','Al Pacino',?,4.0
'Drama','Francis Ford Coppola','Robert Duvall',?,4.0
'Drama','Francis Ford Coppola','Diane Keaton',?,4.0
'Drama','Stanley Kubrick','Adam Baldwin','English',3.0
'Drama','Stanley Kubrick','Vincent DOnofrio','English',3.0
'Drama','Stanley Kubrick','R. Lee Ermey','English',3.0
'War','Stanley Kubrick','Adam Baldwin','English',3.0
'War','Stanley Kubrick','Vincent DOnofrio','English',3.0
'War','Stanley Kubrick','R. Lee Ermey','English',3.0
'Comedy','Jay Roach','Robert De Niro','English',4.0
'Comedy','Jay Roach','Ben Stiller','English',4.0
'Comedy','Jay Roach','Blythe Danner','English',4.0
'Drama','Frank Capra','James Stewart','English',4.0
'Drama','Frank Capra','Donna Reed','English',4.0
'Drama','Frank Capra','Lionel Barrymore','English',4.0
'Fantasy','Frank Capra','James Stewart','English',4.0
'Fantasy','Frank Capra','Donna Reed','English',4.0
'Fantasy','Frank Capra','Lionel Barrymore','English',4.0
'Romance','Frank Capra','James Stewart','English',4.0
'Romance','Frank Capra','Donna Reed','English',4.0
'Romance','Frank Capra','Lionel Barrymore','English',4.0
'Horror','Alfred Hitchcock','Anthony Perkins','English',4.5
'Horror','Alfred Hitchcock','Janet Leigh','English',4.5
'Horror','Alfred Hitchcock','Vera Miles','English',4.5
'Thriller','Alfred Hitchcock','Anthony Perkins','English',4.5
'Thriller','Alfred Hitchcock','Janet Leigh','English',4.5
'Thriller','Alfred Hitchcock','Vera Miles','English',4.5
