2134	1270	4.00
2134	1288	5.00
2134	1291	4.00
2134	1304	4.00
2134	1307	4.50
2134	1339	2.00
2134	1370	4.00
2134	1374	4.00
2134	1377	3.00
2134	1380	4.00
2134	1387	4.00
2134	1391	3.00
2134	1393	3.00
2134	1394	4.50
2134	1485	3.00
2134	1500	3.00
2134	1517	4.00
2134	1544	3.00
2134	1552	4.00
2134	1573	1.50
2134	1580	3.00
2134	1584	3.00
2134	1608	2.00
2134	1610	4.00
2134	1617	4.00
2134	1641	4.00
2134	1673	3.00
2134	1674	3.00
2134	1676	3.00
2134	1682	4.00
2134	1704	4.00
2134	1721	3.00
2134	1732	3.00
2134	1784	4.00
2134	1923	4.00
2134	1954	4.50
2134	1961	3.00
2134	1968	3.00
2134	1994	4.00
2134	1997	3.00
2134	2000	4.00
2134	2001	4.00
2134	2003	3.00
2134	2028	4.00
2134	2054	2.00
2134	2100	3.00
2134	2115	4.00
2134	2124	3.00
2134	2194	4.00
2134	2268	4.00
2134	2291	4.00
2134	2302	4.00
2134	2321	3.50
2134	2353	3.00
2134	2396	4.00
2134	2406	3.00
2134	2420	3.00
2134	2455	1.00
2134	2470	3.00
2134	2502	4.00
2134	2539	3.00
2134	2571	4.50
2134	2616	2.50
2134	2617	3.00
2134	2628	2.50
2134	2640	2.50
2134	2683	3.00
2134	2700	4.00
2134	2706	3.00
2134	2710	4.00
2134	2716	4.00
2134	2717	2.50
2134	2762	4.00
2134	2791	4.00
2134	2797	4.00
2134	2858	4.00
2134	2890	4.00
2134	2916	3.00
2134	2918	4.00
2134	2959	4.50
2134	2985	3.00
2134	2987	4.00
2134	2997	4.00
2134	3039	4.00
2134	3052	4.00
2134	3081	3.00
2134	3147	4.00
2134	3160	4.50
2134	3176	3.00
2134	3253	4.00
2134	3255	4.00
2134	3256	2.00
2134	3408	4.00
2134	3418	4.00
2134	3421	5.00
2134	3448	3.00
2134	3471	4.50
2134	3481	4.50
2134	3489	2.00
2134	3499	4.00
2134	3527	3.00
2134	3578	3.00
2134	3623	1.00
2134	3671	4.00
2134	3793	3.00
2134	3897	4.00
2134	3948	2.00
2134	3977	2.00
2134	3994	3.00
2134	3996	4.50
2134	4022	4.00
2134	4027	4.00
2134	4034	4.00
2134	4085	4.00
2134	4226	4.00
2134	4246	3.00
2134	4321	3.00
2134	4361	4.00
2134	4370	3.00
2134	4896	4.00
2134	4963	4.00
2134	4979	4.00
2134	4993	4.00
2134	4995	4.00
2134	5349	4.00
2134	5378	3.00
2134	5418	3.50
2134	5445	3.50
2134	5502	4.00
2134	5952	4.50
2134	5989	4.00
2134	6539	4.00
2134	6711	4.50
2134	7153	4.50
2134	8636	4.50
2596	1	5.00
2596	2	2.00
2596	6	5.00
2596	21	4.00
2596	32	5.00
2596	47	5.00
2596	50	5.00
2596	95	2.00
2596	110	4.00
2596	111	5.00
2596	150	5.00
2596	153	1.00
2596	208	1.00
2596	223	3.00
2596	231	2.00
2596	235	5.00
2596	253	4.00
2596	260	5.00
2596	293	3.00
2596	296	4.00
2596	316	3.00
2596	318	5.00
2596	344	2.00
2596	356	5.00
2596	357	4.00
2596	364	3.00
2596	367	3.00
2596	377	3.00
2596	380	3.00
2596	434	1.00
2596	457	5.00
2596	474	5.00
2596	480	3.00
2596	500	1.00
2596	527	5.00
2596	539	4.00
2596	541	5.00
2596	586	1.00
2596	587	1.00
2596	589	4.00
2596	590	5.00
2596	592	4.00
2596	593	5.00
2596	595	4.00
2596	597	1.00
2596	608	5.00
2596	648	4.00
2596	736	1.00
2596	750	5.00
2596	778	5.00
2596	780	2.00
2596	788	3.00
2596	832	4.00
2596	858	5.00
2596	903	5.00
2596	904	5.00
2596	908	4.00
2596	912	5.00
2596	919	5.00
2596	923	5.00
2596	924	5.00
2596	1036	5.00
2596	1073	4.00
2596	1079	5.00
2596	1089	5.00
2596	1090	5.00
2596	1092	2.00
2596	1097	5.00
2596	1101	1.00
2596	1127	5.00
2596	1136	5.00
2596	1193	5.00
2596	1196	5.00
2596	1197	4.00
2596	1198	5.00
2596	1200	5.00
2596	1206	5.00
2596	1208	5.00
2596	1210	4.00
2596	1213	5.00
2596	1214	5.00
2596	1219	5.00
2596	1220	2.00
2596	1221	5.00
2596	1222	4.00
2596	1225	4.00
2596	1240	4.00
2596	1246	3.00
2596	1247	5.00
2596	1258	5.00
2596	1259	3.00
2596	1265	4.00
2596	1266	5.00
2596	1270	3.00
2596	1278	4.00
2596	1288	5.00
2596	1304	5.00
2596	1307	4.00
2596	1333	5.00
2596	1339	4.00
2596	1345	4.00
2596	1374	4.00
2596	1377	3.00
2596	1380	1.00
2596	1387	5.00
2596	1391	5.00
2596	1393	4.00
2596	1394	5.00
2596	1485	2.00
2596	1500	4.00
2596	1517	3.00
2596	1527	3.00
2596	1544	2.00
2596	1573	4.00
2596	1580	4.00
2596	1584	5.00
2596	1608	4.00
2596	1617	5.00
2596	1625	5.00
2596	1641	4.00
2596	1673	5.00
2596	1674	4.00
2596	1676	2.00
2596	1682	5.00
2596	1721	3.00
2596	1732	5.00
2596	1784	4.00
2596	1917	1.00
2596	1923	4.00
2596	1954	3.00
2596	1961	4.00
2596	1968	2.00
2596	1994	5.00
2596	1997	5.00
2596	2000	4.00
2596	2001	3.00
2596	2003	3.00
2596	2011	3.00
2596	2012	3.00
2596	2028	5.00
2596	2054	1.00
2596	2100	2.00
2596	2115	3.00
2596	2124	2.00
2596	2174	4.00
2596	2194	5.00
2596	2268	3.00
2596	2291	4.00
2596	2302	2.00
2596	2321	5.00
2596	2355	5.00
2596	2396	5.00
2596	2406	2.00
2596	2455	5.00
2596	2470	2.00
2596	2502	4.00
2596	2529	4.00
2596	2539	3.00
2596	2571	5.00
2596	2616	4.00
2596	2628	4.00
2596	2640	4.00
2596	2683	3.00
2596	2699	2.00
2596	2700	5.00
2596	2706	3.00
2596	2710	5.00
2596	2712	3.00
2596	2716	3.00
2596	2717	1.00
2596	2762	5.00
2596	2791	5.00
2596	2797	3.00
2596	2858	5.00
2596	2890	5.00
2596	2916	4.00
2596	2918	4.00
2596	2959	5.00
2596	2985	5.00
2596	2987	5.00
2596	2997	5.00
2596	3033	3.00
2596	3039	2.00
2596	3052	4.00
2596	3081	4.00
2596	3114	5.00
2596	3147	3.00
2596	3160	5.00
2596	3175	3.00
2596	3176	5.00
2596	3253	2.00
2596	3255	2.00
2596	3418	3.00
2596	3421	4.00
2596	3448	3.00
2596	3471	5.00
2596	3481	2.00
2596	3489	1.00
2596	3499	3.00
2596	3527	3.00
2596	3578	2.00
2596	3671	5.00
2596	3751	4.00
2596	3793	3.00
2596	3897	5.00
2596	3977	1.00
2596	3994	5.00
2596	3996	5.00
2596	4022	4.00
2596	4027	5.00
2596	4034	5.00
2596	4085	3.00
2596	4226	5.00
2596	4306	4.00
2596	4321	3.00
2596	4361	4.00
2852	1	4.00
2852	2	3.50
2852	6	4.00
2852	10	3.50
2852	21	3.50
2852	32	4.50
2852	34	3.50
2852	39	2.50
2852	47	4.00
2852	50	4.50
2852	95	3.50
2852	110	3.50
2852	111	4.00
2852	150	3.00
2852	153	2.50
2852	165	3.50
2852	208	3.00
2852	223	2.00
2852	231	1.50
2852	235	3.50
2852	253	4.00
2852	260	4.00
2852	288	4.00
2852	292	2.50
2852	293	4.00
2852	296	4.50
2852	316	3.00
2852	318	5.00
2852	344	1.00
2852	349	3.00
2852	356	4.00
2852	357	4.00
2852	364	3.00
2852	367	3.50
2852	377	3.50
2852	380	3.50
2852	434	2.00
2852	454	3.00
2852	457	3.00
2852	474	3.50
2852	480	3.00
2852	500	1.00
2852	508	3.50
2852	527	4.00
2852	539	3.50
2852	541	4.00
2852	586	0.50
2852	587	2.50
2852	588	3.50
2852	589	3.50
2852	590	3.50
2852	592	3.50
2852	593	4.00
2852	594	3.50
2852	595	3.50
2852	597	4.00
2852	608	4.00
2852	648	3.50
2852	733	4.00
2852	736	2.50
2852	750	4.00
2852	778	4.00
2852	780	3.50
2852	832	3.50
2852	858	4.00
2852	903	4.00
2852	904	4.00
2852	908	4.00
2852	912	4.00
2852	919	4.00
2852	923	3.00
2852	953	4.00
2852	1036	4.00
2852	1073	3.50
2852	1079	3.50
2852	1089	4.00
2852	1090	3.50
2852	1092	2.50
2852	1097	4.00
2852	1101	3.50
2852	1127	4.00
2852	1136	4.50
2852	1193	4.50
2852	1196	3.50
2852	1197	5.00
2852	1198	4.00
2852	1200	3.50
2852	1206	4.00
2852	1208	3.50
2852	1210	4.00
2852	1213	4.00
2852	1214	4.00
2852	1219	3.50
2852	1220	4.50
2852	1221	4.00
2852	1225	4.00
2852	1240	3.50
2852	1246	4.00
2852	1247	3.50
2852	1259	4.00
2852	1265	5.00
2852	1266	3.00
2852	1270	4.00
2852	1278	2.50
2852	1288	4.00
2852	1291	4.00
2852	1304	4.00
2852	1307	3.50
2852	1339	3.00
2852	1345	3.00
2852	1370	3.50
2852	1377	3.50
2852	1380	4.50
2852	1391	3.50
2852	1393	2.50
2852	1394	3.50
2852	1485	2.00
2852	1500	3.50
2852	1517	2.50
2852	1527	4.50
2852	1544	2.50
2852	1552	4.00
2852	1573	3.50
2852	1580	3.50
2852	1584	4.00
2852	1608	2.50
2852	1610	4.00
2852	1617	3.50
2852	1625	4.00
2852	1641	3.50
2852	1653	3.00
2852	1673	3.50
2852	1676	3.50
2852	1682	3.00
2852	1704	2.50
2852	1721	3.00
2852	1732	3.50
2852	1784	4.00
2852	1917	3.50
2852	1923	3.00
2852	1954	3.50
2852	1961	3.50
2852	1968	4.00
2852	1994	3.50
2852	1997	4.00
2852	2000	3.50
2852	2001	3.50
2852	2003	4.00
2852	2011	3.00
2852	2012	4.00
2852	2028	3.50
2852	2054	1.50
2852	2100	3.00
2852	2115	3.50
2852	2124	4.00
2852	2174	4.00
2852	2194	4.00
2852	2268	4.00
2852	2291	4.50
2852	2302	3.50
2852	2321	4.00
2852	2353	3.00
2852	2355	4.00
2852	2396	3.00
2852	2406	3.50
2852	2420	3.50
2852	2455	3.50
2852	2470	3.50
2852	2502	3.50
2852	2539	3.00
2852	2571	3.50
2852	2616	2.50
2852	2617	3.50
2852	2628	3.50
2852	2683	2.00
2852	2699	3.00
2852	2700	3.00
2852	2706	3.00
2852	2710	3.00
2852	2716	4.00
2852	2717	3.00
2852	2762	4.00
2852	2858	4.50
2852	2890	3.00
2852	2916	4.00
2852	2918	3.50
2852	2959	4.00
2852	2985	4.00
2852	2997	4.00
2852	3052	4.00
2852	3081	4.00
2852	3114	4.00
2852	3147	3.50
2852	3160	2.50
2852	3175	4.00
2852	3176	3.00
2852	3253	3.50
2852	3255	4.00
2852	3256	3.50
2852	3418	4.00
2852	3421	3.50
2852	3448	3.00
2852	3471	4.00
2852	3481	3.00
2852	3489	3.50
2852	3499	3.00
2852	3527	2.00
2852	3578	3.50
2852	3623	3.50
2852	3671	3.50
2852	3751	3.00
2852	3793	3.50
2852	3897	3.50
2852	3948	3.00
2852	3977	2.00
2852	3994	3.50
2852	3996	3.00
2852	4022	3.50
2852	4027	4.00
2852	4034	3.50
2852	4085	4.00
2852	4226	4.50
2852	4246	3.50
2852	4306	4.00
2852	4321	4.00
2852	4361	4.00
2852	4886	4.00
2852	4896	3.50
2852	4963	4.00
2852	4979	3.50
2852	4993	4.00
2852	4995	3.50
2852	5349	2.00
2852	5378	2.50
2852	5418	4.00
2852	5445	4.00
2852	5502	3.00
2852	5952	3.00
2852	5989	3.50
2852	6377	4.00
2852	6539	4.00
2852	6711	3.50
2852	7153	3.50
3022	1	5.00
3022	2	3.50
3022	10	3.00
3022	21	4.00
3022	32	4.00
3022	34	5.00
3022	39	2.00
3022	47	5.00
3022	50	5.00
3022	95	3.50
3022	111	4.50
3022	150	5.00
3022	165	3.50
3022	208	1.00
3022	223	5.00
3022	231	3.00
3022	235	5.00
3022	253	4.00
3022	260	4.00
3022	288	4.50
3022	296	5.00
3022	316	2.00
3022	318	5.00
3022	344	2.00
